International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2022-166C,54644,OWLID00467 (SL0539)?[ONEWEB 0539],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166A,54642,OWLID00465 (SL0527)?[ONEWEB 0527],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166P,54655,OWLID00478 (SL0589)?[ONEWEB 0589],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166F,54647,OWLID00470 (SL0545)?[ONEWEB 0545],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166G,54648,OWLID00471 (SL0580)?[ONEWEB 0580],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166H,54649,OWLID00472 (SL0582)?[ONEWEB 0582],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166J,54650,OWLID00473 (SL0583)?[ONEWEB 0583],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166K,54651,OWLID00474 (SL0584)?[ONEWEB 0583],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166L,54652,OWLID00475 (SL0585)?[ONEWEB 0585],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166M,54653,OWLID00476 (SL0586)?[ONEWEB 0586],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166N,54654,OWLID00477 (SL0587)?[ONEWEB 0587],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AP,54679,OWLID00502 (SL0685)?[ONEWEB 0685],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AL,54676,OWLID00499 (SL0615)?[ONEWEB 0615],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AK,54675,OWLID00498 (SL0612)?[ONEWEB 0612],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AJ,54674,OWLID00497 (SL0611)?[ONEWEB 0611],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AM,54677,OWLID00500 (SL0655)?[ONEWEB 0655],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AR,54681,OWLID00504 (SL0714)?[ONEWEB 0714],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AN,54678,OWLID00501 (SL0659)?[ONEWEB 0659],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AQ,54680,OWLID00503 (SL0712)?[ONEWEB 0712],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AG,54672,OWLID00495 (SL0608)?[ONEWEB 0608],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AH,54673,OWLID00496 (SL0610)?[ONEWEB 0610],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AB,54667,OWLID00490 (SL0603)?[ONEWEB 0603],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AA,54666,OWLID00489 (SL0602)?[ONEWEB 0602],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AF,54671,OWLID00494 (SL0607)?[ONEWEB 0607],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AC,54668,OWLID00491 (SL0604)?[ONEWEB 0604],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AD,54669,OWLID00492 (SL0605)?[ONEWEB 0605],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166AE,54670,OWLID00493 (SL0606)?[ONEWEB 0606],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166Z,54665,OWLID00488 (SL0601)?[ONEWEB 0601],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166X,54663,OWLID00486 (SL0597)?[ONEWEB 0597],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166Y,54664,OWLID00487 (SL0600)?[ONEWEB 0600],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166Q,54656,OWLID00479 (SL0590)?[ONEWEB 0590],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166S,54658,OWLID00481 (SL0592)?[ONEWEB 0592],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166T,54659,OWLID00482 (SL0593)?[ONEWEB 0593],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166U,54660,OWLID00483 (SL0594)?[ONEWEB 0594],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166V,54661,OWLID00484 (SL0595)?[ONEWEB 0595],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166W,54662,OWLID00485 (SL0596)?[ONEWEB 0596],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-166R,54657,OWLID00480 (SL0591)?[ONEWEB 0591],United Kingdom,12/8/2022,,Yes,ST/SG/SER.E/1088,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 April 2023.,Link
2022-165A,,"Hyperspectral Comprehensive Observation Satellite (Gaoguangpu Zonghe Guance Weixing, GF-5(01A))?[(GAOFEN 5-01A)]",China,12/8/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,"The hyperspectral integrated observation satellite operates in a sun-synchronous recursive orbit with a local time of the ascending node at 1330 hours. It has the ability to obtain hyperspectral remote sensing data for wavelengths ranging from ultraviolet to long-wave infrared, and is used mainly for environmental quality regulation, atmospheric composition monitoring, natural resource mapping, climate change research, etc.",------,
2022-164A,,Jiaotong VDES Test Satellite (JT VDES)?,China,12/7/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,"VDES technology verification and testing, and ship Automatic Identification System (AIS) signals detection",------,
[2022-163C],3630-2022-022,Cosmos 2566?,Russian Federation,12/3/2022,,Yes,ST/SG/SER.E/1090,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,Date of launch is date of deployment from Cosmos-2565 (international designator 2022-163A).,
1998-067UL,,TAKA?,Japan,12/2/2022,,Yes,ST/SG/SER.E/1132,ST/SG/SER.E/1132,decayed,5/16/2023,1. Automatic Packet Reporting System (APRS) -digipeater demonstration on a cubesat 2. Demonstration of ground data acquisition using store-and-forward 3. Demonstration of a mobile phone application displaying BIRDS satellite data 4. Measurement of high-energy electrons precipitation in the radiation belt 5. Demonstration of attitude visualization of the satellite 6. Demonstration of image classification programme by machine learning algorithms 7. Demonstration of land use and cover by commercial off-the-shelf (COTS) multi-spectrum camera 8. Demonstration of water quality evaluation of dams and lakes by COTS multi-spectrum camera 9. Demonstration of analysis of soil nitrogen / fertility levels by COTS multi-spectrum camera,State of registry notes that space object was no longer functional as of 20 April 2023 1200 UTC in ST/SG/SER.E/1132. Date of launch is date of deployment from the ISS.,Link
[1998-067UM],,PearlAfricaSat 1?,Uganda,[2022-12-02],,Yes,A/AC.105/INF/456,,[decayed],[2023-04-25],"The PearlAfricaSat-1 was specifically designed to provide research and observation data that will provide solutions in weather forecasting, land, water bodies and mineral mapping, agriculture monitoring, disaster prevention, infrastructure planning, and border security",International Designator pending assignment. Date of launch is date of deployment from the ISS.,
1998-067UP,,SpaceTuna1?,Japan,12/2/2022,,Yes,ST/SG/SER.E/1240,,decayed,5/13/2025,(1) Measuring the basic reflective characteristics of retroreflective material sheets mounted on the satellite by irradiating the sheets with a laser from the ground. (2) Orbit tracking by ground-based telescopes through the observation of pulsed blue light emitting diodes (LEDs) on board the satellite.,The registration submission for this space object is presently being processed by the United Nations Secretariat. International Designator provided by State of registry. Date of launch is date of deployment from the ISS.,Link
[1998-067UP],,?[ZIMSAT 1],[(for Zimbabwe)],[2022-12-02],,No,,,[decayed],[2023-05-16],,Not registered with the United Nations. Date of launch is date of deployment from the ISS.,
[2022-163A],3629-2022-021,Cosmos 2565?,Russian Federation,11/30/2022,,Yes,ST/SG/SER.E/1090,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
2022-162A,,Shenzhou 15?[(SZ-15)],China,11/29/2022,,Yes,ST/SG/SER.E/1123,,[recovered],[2023-06-03],Crewed spacecraft,------,
[2022-161A],3628-2022-020,Cosmos 2564?[(GLONASS)],Russian Federation,11/28/2022,,Yes,ST/SG/SER.E/1087,,in orbit,,Work as part of the Global Navigation Satellite System (GLONASS),------,
2022-160A,,Yaogan 36 Group-03 Satellite-A (Yaogan-36-A 03)?,China,11/27/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-160C,,Yaogan 36 Group-03 Satellite-A (Yaogan-36-A 03)?,China,11/27/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-160E,,Yaogan 36 Group-03 Satellite-C (Yaogan-36-C 03)?,China,11/27/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-158A,,EOS 6?,India,11/26/2022,,Yes,ST/SG/SER.E/1120,,in orbit,,Earth observation satellite mainly for oceanographic applications,------,
2022-159A,,Dragon CRS-26?,USA,11/26/2022,,Yes,ST/SG/SER.E/1091,ST/SG/SER.E/1110,[recovered],1/11/2023,Reusable space transportation systems,------,
[2022-158K],,?[ASTROCAST 0301],[(for Switzerland)],[2022-11-26],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2022-158J],,?[ASTROCAST 0302],[(for Switzerland)],[2022-11-26],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2022-158H],,?[ASTROCAST 0303],[(for Switzerland)],[2022-11-26],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2022-158G],,?[ASTROCAST 0304],[(for Switzerland)],[2022-11-26],,No,,,[in orbit],,------,Not registered with the United Nations.,
2022-158C,,Thybolt 1?,India,11/26/2022,,Yes,ST/SG/SER.E/1120,ST/SG/SER.E/1323,decayed,5/20/2024,Developed by India Dhruva Space Private Limited for in-orbit demonstration of amateur radio communication capabilities,------,
[2022-158F],,?[ANAND],[India],[2022-11-26],,No,,,[decayed],[2024-09-21],------,Not registered with the United Nations.,
2022-158D,,Thybolt 2?,India,11/26/2022,[------],Yes,ST/SG/SER.E/1120,ST/SG/SER.E/1323,decayed,5/24/2024,Developed by India Dhruva Space Private Limited for in-orbit demonstration of amateur radio communication capabilities,Name amended in ST/SG/SER.E/1323.,
2022-158E,,INS 2B?,India,11/26/2022,[------],Yes,ST/SG/SER.E/1120,ST/SG/SER.E/1323,decayed,6/13/2024,"A nanosatellite launched as a joint India-Bhutan venture, carrying payload for multispectral optical imaging and a digipeater",------,
2022-157A,,EUTELSAT 10B?,France,11/23/2022,+010.0 degrees East,Yes,ST/SG/SER.E/1113,,in GSO,,Telecommunications satellite,------,
2022-156L,,Miles?[TEAM MILES],USA,11/16/2022,,Yes,ST/SG/SER.E/1116,,heliocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-156C,,Lunar Ice Cube?,USA,11/16/2022,,Yes,ST/SG/SER.E/1116,,selenocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-156H,,NEA Scout?,USA,11/16/2022,,Yes,ST/SG/SER.E/1116,,heliocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-156J,,LunaH Map?,USA,11/16/2022,,Yes,ST/SG/SER.E/1116,,selenocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-156K,,LunIR?,USA,11/16/2022,,Yes,ST/SG/SER.E/1116,,selenocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-156M,,CuSP?,USA,11/16/2022,,Yes,ST/SG/SER.E/1116,,selenocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-156F,,BioSentinel?,USA,11/16/2022,,Yes,ST/SG/SER.E/1116,,heliocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-156A,,Orion?[ARTEMIS 1],USA,11/16/2022,,Yes,ST/SG/SER.E/1091,ST/SG/SER.E/1096,[recovered],12/11/2022,Reusable space transportation systems,------,
2022-155A,,Jilin 1 Gaofen 03D08?,China,11/16/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing imagery of the Earth,------,
2022-155C,,Jilin 1 Gaofen 03D53?,China,11/16/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing imagery of the Earth,------,
2022-155D,,Jilin 1 Gaofen 03D54?,China,11/16/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing imagery of the Earth,------,
2022-155B,,Jilin 1 Gaofen 03D51?,China,11/16/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing imagery of the Earth,------,
2022-155E,,Jilin 1 Gaofen 03D52?,China,11/16/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing imagery of the Earth,------,
[2022-156*],,Outstanding Moon Exploration Technologies Demonstrated By Nano Semi-Hard Impactor (OMOTENASHI)?,Japan,11/16/2022,,Yes,ST/SG/SER.E/1132,,in orbit,,"OMOTENASHI demonstrates cubesat lunar landing technologies. Because its original plan to land on the moon surface has failed, the technologies are demonstrated in a heliocentric orbit. The orbiter carries the Rocket Motor and the Surface Probe. The Rocket Motor was planned to be used to cancel the velocity of the Surface Probe in the vicinity of the Moon. As at the current plan, an ignition experiment of the Rocket Motor in orbit will be conducted",International Designator not assigned.,
[2022-156*],,Equilibrium Lunar-Earth Point 6U Spacecraft (EQUULEUS)?,Japan,11/16/2022,,Yes,ST/SG/SER.E/1132,,in orbit,,"EQUULEUS is a JAXA and University of Tokyo technology demonstration mission with the primary objective of demonstrating trajectory control techniques exploiting Sun-Earth-Moon dynamics, with the possibility of reaching an Earth-Moon libration orbit. It will also perform scientific observations with a suite of instruments",International Designator not assigned.,
2022-156G,,ARGOMOON?,Italy,11/16/2022,,Yes,ST/SG/SER.E/1228,,heliocentric,,"Technology. ArgoMoon has been designed to operate in deep space, while taking images of the Moon and Earth surfaces, performing multiple propulsive maneuvers and communicating with the ground from long distances.",The registration submission for this space object is presently being processed by the United Nations Secretariat. International Designator provided by State of registry.,Link
2022-154A,,Yaogan 34 03?,China,11/15/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-153B,,Galaxy 32?,USA,11/12/2022,[-091.0 degrees East],Yes,ST/SG/SER.E/1091,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-153A,,Galaxy 31?,USA,11/12/2022,[-121.0 degrees East],Yes,ST/SG/SER.E/1091,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-152A,,Tianzhou 5?,China,11/11/2022,,Yes,ST/SG/SER.E/1123,,[deorbited],[2023-09-12],Cargo spacecraft,------,
2022-151A,,Yunhai 3?,China,11/11/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-150A,,JPSS 2 (NOAA 21)?,USA,11/10/2022,,Yes,ST/SG/SER.E/1091,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-149A,,Cygnus NG-18?,USA,11/7/2022,,Yes,ST/SG/SER.E/1091,ST/SG/SER.E/1130,[deorbited],4/22/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-148A,,ChinaSat 19?,China,11/5/2022,[+155.5 degrees East],Yes,ST/SG/SER.E/1123,,in GSO,,"Capable of providing users with various communication services such as voice, data and video",------,
2022-146A,,EUTELSAT HOTBIRD 13G?,France,11/3/2022,+013.0 degrees East,Yes,ST/SG/SER.E/1113,,in GSO,,Telecommunications satellite,------,
[2022-145A],3627-2022-019,Cosmos 2563?,Russian Federation,11/2/2022,,Yes,ST/SG/SER.E/1087,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
2022-144A,,LDPE 2?,USA,11/1/2022,,Yes,ST/SG/SER.E/1091,,[in GSO],,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-144B,,USA 339?,USA,11/1/2022,,Yes,ST/SG/SER.E/1091,,[in GSO],,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-143A,,Mengtian Lab Module?[CSS],China,10/31/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Crewed space station,CSS flight element.,
[2022-093J],,?[CHINA],[China],[2022-10-30],,No,,,[decayed],[2023-05-08],------,Not registered with the United Nations. Deployed from space object 2022-093A. Date of launch in approximate date of deployment.,
2022-142A,,Shiyan 20 C?,China,10/29/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2022-141X,,Starlink 5164?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AC,,Starlink-5239?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AT,,Starlink 5246?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AU,,Starlink 5244?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AV,,Starlink 5250?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AW,,Starlink 5199?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AX,,Starlink 5205?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AY,,Starlink 5247?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AZ,,Starlink 5241?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141BB,,Starlink 5264?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141BC,,Starlink 5262?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141BD,,Starlink 5255?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141BA,,Starlink 5249?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141A,,Starlink 5290?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141C,,Starlink 5294?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141D,,Starlink 5233?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141B,,Starlink 5297?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141E,,Starlink 5269?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141F,,Starlink 5273?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141G,,Starlink 5161?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141H,,Starlink 5278?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141J,,Starlink 5279?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141L,,Starlink 5243?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141M,,Starlink 5245?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141N,,Starlink 5283?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141K,,Starlink 5280?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141P,,Starlink 5155?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141S,,Starlink 5242?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141T,,Starlink 5248?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141U,,Starlink 5256?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141V,,Starlink 5154?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141R,,Starlink 5117?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141W,,Starlink 5186?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AD,,Starlink 5162?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AA,,Starlink 5227?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AB,,Starlink 5231?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AE,,Starlink 5235?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AF,,Starlink 5194?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AG,,Starlink 5240?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
